Date,Price,
19/04/2018,247.619995,
19/04/2018,247,
20/04/2018,246.949997,
20/04/2018,245,
23/04/2018,245.550003,
23/04/2018,244.889999,
24/04/2018,245.970001,
24/04/2018,241.550003,
25/04/2018,241.509995,
25/04/2018,242.169998,
26/04/2018,243.220001,
26/04/2018,244.660004,
27/04/2018,245.229996,
27/04/2018,244.919998,
30/04/2018,245.509995,
30/04/2018,242.919998,
01/05/2018,242.449997,
01/05/2018,243.440002,
02/05/2018,243.210007,
02/05/2018,241.779999,
03/05/2018,240.880005,
03/05/2018,241.210007,
04/05/2018,240.25,
04/05/2018,244.410004,
07/05/2018,245.190002,
07/05/2018,245.169998,
08/05/2018,244.830002,
08/05/2018,245.160004,
09/05/2018,245.860001,
09/05/2018,247.539993,
10/05/2018,248.360001,
10/05/2018,249.860001,
11/05/2018,250.039993,
11/05/2018,250.470001,
14/05/2018,251.119995,
14/05/2018,250.75,
15/05/2018,249.5,
15/05/2018,249.029999,
16/05/2018,249.080002,
16/05/2018,250.089996,
17/05/2018,249.789993,
17/05/2018,249.880005,
18/05/2018,249.529999,
18/05/2018,249.259995,
21/05/2018,250.770004,
21/05/2018,251.089996,
22/05/2018,251.669998,
22/05/2018,250.369995,
23/05/2018,249.119995,
23/05/2018,251.149994,
24/05/2018,250.740005,
24/05/2018,250.669998,
25/05/2018,250.039993,
25/05/2018,250.039993,
29/05/2018,248.279999,
29/05/2018,247.149994,
30/05/2018,248.529999,
30/05/2018,250.410004,
31/05/2018,249.990005,
31/05/2018,248.789993,
01/06/2018,250.229996,
01/06/2018,251.410004,
04/06/2018,252.169998,
04/06/2018,252.520004,
05/06/2018,252.660004,
05/06/2018,252.869995,
06/06/2018,253.369995,
06/06/2018,254.889999,
07/06/2018,255.369995,
07/06/2018,254.770004,
08/06/2018,254.360001,
08/06/2018,255.570007,
11/06/2018,255.789993,
11/06/2018,255.899994,
12/06/2018,256.390015,
12/06/2018,256.329987,
13/06/2018,256.529999,
13/06/2018,255.309998,
14/06/2018,256.309998,
14/06/2018,256.049988,
15/06/2018,255.270004,
15/06/2018,255.830002,
18/06/2018,254.179993,
18/06/2018,255.220001,
19/06/2018,252.830002,
19/06/2018,254.25,
20/06/2018,254.970001,
20/06/2018,254.710007,
21/06/2018,254.660004,
21/06/2018,253.119995,
22/06/2018,254.399994,
22/06/2018,253.570007,
25/06/2018,252.369995,
25/06/2018,250.059998,
26/06/2018,250.660004,
26/06/2018,250.610001,
27/06/2018,251.270004,
27/06/2018,248.529999,
28/06/2018,247.300003,
28/06/2018,248.880005,
29/06/2018,249.979996,
29/06/2018,249.509995,
02/07/2018,247.559998,
02/07/2018,249.800003,
03/07/2018,250.679993,
03/07/2018,248.789993,
05/07/2018,250.070007,
05/07/2018,250.919998,
06/07/2018,250.910004,
06/07/2018,253.009995,
09/07/2018,254.050003,
09/07/2018,255.25,
10/07/2018,255.75,
10/07/2018,256.140015,
11/07/2018,254.600006,
11/07/2018,254.389999,
12/07/2018,255.660004,
12/07/2018,256.570007,
13/07/2018,256.48999,
13/07/2018,256.790009,
16/07/2018,256.890015,
16/07/2018,256.630005,
17/07/2018,255.850006,
17/07/2018,257.730011,
18/07/2018,257.76001,
18/07/2018,258.200012,
19/07/2018,257.5,
19/07/2018,257.220001,
20/07/2018,257,
20/07/2018,256.980011,
23/07/2018,256.730011,
23/07/2018,257.470001,
24/07/2018,258.839996,
24/07/2018,258.679993,
25/07/2018,258.540009,
25/07/2018,261.049988,
26/07/2018,260.140015,
26/07/2018,260.279999,
27/07/2018,260.730011,
27/07/2018,258.589996,
30/07/2018,258.600006,
30/07/2018,257.100006,
31/07/2018,258.019989,
31/07/2018,258.399994,
01/08/2018,258.640015,
01/08/2018,258.079987,
02/08/2018,256.730011,
02/08/2018,259.390015,
03/08/2018,259.600006,
03/08/2018,260.660004,
06/08/2018,260.559998,
06/08/2018,261.640015,
07/08/2018,262.200012,
07/08/2018,262.369995,
08/08/2018,262.230011,
08/08/2018,262.230011,
09/08/2018,262.329987,
09/08/2018,261.899994,
10/08/2018,260.359985,
10/08/2018,260.119995,
13/08/2018,260.410004,
13/08/2018,259.140015,
14/08/2018,259.940002,
14/08/2018,260.809998,
15/08/2018,259.429993,
15/08/2018,258.890015,
16/08/2018,260.359985,
16/08/2018,260.98999,
17/08/2018,260.709991,
17/08/2018,261.859985,
20/08/2018,262.399994,
20/08/2018,262.440002,
21/08/2018,263.01001,
21/08/2018,263.01001,
22/08/2018,262.640015,
22/08/2018,262.929993,
23/08/2018,262.679993,
23/08/2018,262.549988,
24/08/2018,263.160004,
24/08/2018,264.200012,
27/08/2018,265.380005,
27/08/2018,266.190002,
28/08/2018,266.76001,
28/08/2018,266.339996,
29/08/2018,266.589996,
29/08/2018,267.799988,
30/08/2018,267.309998,
30/08/2018,266.709991,
31/08/2018,266.329987,
31/08/2018,266.720001,
04/09/2018,266.350006,
04/09/2018,266.350006,
05/09/2018,265.910004,
05/09/2018,265.600006,
06/09/2018,265.690002,
06/09/2018,264.820007,
07/09/2018,263.630005,
07/09/2018,264.179993,
10/09/2018,265.279999,
10/09/2018,264.679993,
11/09/2018,264.029999,
11/09/2018,265.679993,
12/09/2018,265.609985,
12/09/2018,265.709991,
13/09/2018,266.779999,
13/09/2018,267.220001,
14/09/2018,267.470001,
14/09/2018,267.359985,
17/09/2018,267.220001,
17/09/2018,265.850006,
18/09/2018,266.100006,
18/09/2018,267.299988,
19/09/2018,267.350006,
19/09/2018,267.600006,
20/09/2018,268.890015,
20/09/2018,269.75,
21/09/2018,270.549988,
21/09/2018,269.559998,
24/09/2018,268.929993,
24/09/2018,268.660004,
25/09/2018,269.100006,
25/09/2018,268.329987,
26/09/2018,267.320007,
26/09/2018,266.339996,
27/09/2018,266.880005,
27/09/2018,267.079987,
28/09/2018,266.5,
28/09/2018,267.049988,
01/10/2018,268.459991,
01/10/2018,268.040009,
02/10/2018,267.970001,
02/10/2018,268.01001,
03/10/2018,269.019989,
03/10/2018,268.23999,
04/10/2018,267.570007,
04/10/2018,266.040009,
05/10/2018,266.190002,
05/10/2018,264.540009,
08/10/2018,263.769989,
08/10/2018,264.470001,
09/10/2018,264.100006,
09/10/2018,264.130005,
10/10/2018,263.619995,
10/10/2018,255.600006,
11/10/2018,254.809998,
11/10/2018,250.220001,
12/10/2018,254.389999,
12/10/2018,253.600006,
15/10/2018,253.190002,
15/10/2018,252.210007,
16/10/2018,254.139999,
16/10/2018,257.579987,
17/10/2018,257.75,
17/10/2018,257.670013,
18/10/2018,256.75,
18/10/2018,254.050003,
19/10/2018,254.669998,
19/10/2018,253.850006,
22/10/2018,254.550003,
22/10/2018,252.800003,
23/10/2018,249,
23/10/2018,251.279999,
24/10/2018,251.190002,
24/10/2018,243.779999,
25/10/2018,245.710007,
25/10/2018,248.149994,
26/10/2018,244.339996,
26/10/2018,243.759995,
29/10/2018,247.029999,
29/10/2018,242.5,
30/10/2018,242.309998,
30/10/2018,246.210007,
31/10/2018,248.720001,
31/10/2018,248.789993,
01/11/2018,249.630005,
01/11/2018,251.369995,
02/11/2018,252.440002,
02/11/2018,249.809998,
05/11/2018,250.320007,
05/11/2018,251.229996,
06/11/2018,251.179993,
06/11/2018,252.820007,
07/11/2018,255.070007,
07/11/2018,258.160004,
08/11/2018,257.48999,
08/11/2018,257.720001,
09/11/2018,256.5,
09/11/2018,255.339996,
12/11/2018,254.690002,
12/11/2018,250.410004,
13/11/2018,250.960007,
13/11/2018,249.990005,
14/11/2018,251.960007,
14/11/2018,248.279999,
15/11/2018,247.020004,
15/11/2018,250.850006,
16/11/2018,249.770004,
16/11/2018,251.490005,
19/11/2018,250.940002,
19/11/2018,247.320007,
20/11/2018,243.839996,
20/11/2018,242.770004,
21/11/2018,244.240005,
21/11/2018,243.580002,
23/11/2018,241.800003,
23/11/2018,242.009995,
26/11/2018,244.229996,
26/11/2018,245.800003,
27/11/2018,244.729996,
27/11/2018,246.570007,
28/11/2018,247.720001,
28/11/2018,252.330002,
29/11/2018,251.539993,
29/11/2018,251.809998,
30/11/2018,251.639999,
30/11/2018,253.479996,
03/12/2018,257.649994,
03/12/2018,256.609985,
04/12/2018,255.850006,
04/12/2018,248.649994,
06/12/2018,244.419998,
06/12/2018,248.020004,
07/12/2018,247.630005,
07/12/2018,242.259995,
10/12/2018,242,
10/12/2018,242.550003,
11/12/2018,245.949997,
11/12/2018,242.619995,
12/12/2018,245.800003,
12/12/2018,243.960007,
13/12/2018,244.860001,
13/12/2018,243.880005,
14/12/2018,241.649994,
14/12/2018,239.380005,
17/12/2018,237.059998,
17/12/2018,233.229996,
18/12/2018,235,
18/12/2018,233.139999,
19/12/2018,233.210007,
19/12/2018,229.419998,
20/12/2018,228.350006,
20/12/2018,225.649994,
21/12/2018,226.740005,
21/12/2018,221.160004,
24/12/2018,219.740005,
24/12/2018,215.070007,
26/12/2018,216.880005,
26/12/2018,225.949997,
27/12/2018,222.960007,
27/12/2018,228.050003,
28/12/2018,229.320007,
28/12/2018,227.759995,
31/12/2018,229.309998,
31/12/2018,229.809998,
02/01/2019,226.179993,
02/01/2019,229.990005,
03/01/2019,228.100006,
03/01/2019,224.5,
04/01/2019,227.539993,
04/01/2019,231.910004,
07/01/2019,232.289993,
07/01/2019,233.649994,
08/01/2019,236.050003,
08/01/2019,235.919998,
09/01/2019,236.710007,
09/01/2019,237.009995,
10/01/2019,235.649994,
10/01/2019,238,
11/01/2019,236.850006,
11/01/2019,237.889999,
14/01/2019,236.100006,
14/01/2019,236.580002,
15/01/2019,236.970001,
15/01/2019,239.350006,
16/01/2019,239.720001,
16/01/2019,239.880005,
17/01/2019,239,
17/01/2019,241.669998,
18/01/2019,243.559998,
18/01/2019,244.919998,
22/01/2019,243.389999,
22/01/2019,241.660004,
23/01/2019,242.679993,
23/01/2019,242.020004,
24/01/2019,241.899994,
24/01/2019,242.259995,
25/01/2019,244.110001,
25/01/2019,244.320007,
28/01/2019,242.089996,
28/01/2019,242.429993,
29/01/2019,242.550003,
29/01/2019,242.130005,
30/01/2019,243.660004,
30/01/2019,245.960007,
31/01/2019,245.860001,
31/01/2019,248.009995,
01/02/2019,248.309998,
01/02/2019,248.220001,
04/02/2019,248.300003,
04/02/2019,249.990005,
05/02/2019,250.440002,
05/02/2019,251.100006,
06/02/2019,250.75,
06/02/2019,250.789993,
07/02/2019,249.039993,
07/02/2019,248.330002,
08/02/2019,247.009995,
08/02/2019,248.649994,
11/02/2019,249.279999,
11/02/2019,248.779999,
12/02/2019,250.380005,
12/02/2019,252,
13/02/2019,252.820007,
13/02/2019,252.759995,
14/02/2019,251.649994,
14/02/2019,252.199997,
15/02/2019,254.029999,
15/02/2019,254.979996,
19/02/2019,254.149994,
19/02/2019,255.419998,
20/02/2019,255.410004,
20/02/2019,256.01001,
21/02/2019,255.330002,
21/02/2019,255.080002,
22/02/2019,255.690002,
22/02/2019,256.609985,
25/02/2019,258.089996,
25/02/2019,256.98999,
26/02/2019,256.549988,
26/02/2019,256.799988,
27/02/2019,256.059998,
27/02/2019,256.670013,
28/02/2019,256.420013,
28/02/2019,256.070007,
01/03/2019,257.809998,
01/03/2019,257.829987,
04/03/2019,258.869995,
04/03/2019,256.839996,
05/03/2019,256.98999,
05/03/2019,256.540009,
06/03/2019,256.619995,
06/03/2019,254.899994,
07/03/2019,254.479996,
07/03/2019,252.850006,
08/03/2019,250.880005,
08/03/2019,252.339996,
11/03/2019,253.039993,
11/03/2019,256.019989,
12/03/2019,256.519989,
12/03/2019,256.929993,
13/03/2019,257.839996,
13/03/2019,258.679993,
14/03/2019,258.679993,
14/03/2019,258.589996,
15/03/2019,259.019989,
15/03/2019,259.850006,
18/03/2019,260,
18/03/2019,260.779999,
19/03/2019,261.809998,
19/03/2019,260.859985,
20/03/2019,260.540009,
20/03/2019,259.929993,
21/03/2019,257.679993,
21/03/2019,261.429993,
22/03/2019,260.070007,
22/03/2019,256.459991,
25/03/2019,256.089996,
25/03/2019,256.230011,
26/03/2019,258.01001,
26/03/2019,258.079987,
27/03/2019,258.149994,
27/03/2019,256.880005,
28/03/2019,257.450012,
28/03/2019,257.880005,
29/03/2019,259.339996,
29/03/2019,259.540009,
01/04/2019,261.459991,
01/04/2019,262.529999,
02/04/2019,262.670013,
02/04/2019,262.619995,
03/04/2019,263.869995,
03/04/2019,263.109985,
04/04/2019,263.369995,
04/04/2019,263.73999,
05/04/2019,264.420013,
05/04/2019,265.01001,
08/04/2019,264.570007,
08/04/2019,265.23999,
09/04/2019,264.220001,
09/04/2019,263.829987,
10/04/2019,264.25,
10/04/2019,264.73999,
11/04/2019,265.23999,
11/04/2019,264.690002,
12/04/2019,266.329987,
12/04/2019,266.480011,
15/04/2019,266.570007,
15/04/2019,266.299988,
16/04/2019,267.200012,
16/04/2019,266.48999,
17/04/2019,267.589996,
17/04/2019,265.839996,
18/04/2019,266.440002,
18/04/2019,266.339996,
22/04/2019,265.559998,
22/04/2019,266.600006,
23/04/2019,266.959991,
23/04/2019,268.899994,
24/04/2019,268.890015,
24/04/2019,268.369995,
25/04/2019,268.279999,
25/04/2019,268.269989,
26/04/2019,268.279999,
26/04/2019,269.5,
29/04/2019,269.559998,
29/04/2019,269.839996,
30/04/2019,269.559998,
30/04/2019,270.01001,
01/05/2019,270.679993,
01/05/2019,268.040009,
02/05/2019,267.880005,
02/05/2019,267.51001,
03/05/2019,268.920013,
03/05/2019,270.049988,
06/05/2019,265.649994,
06/05/2019,268.980011,
07/05/2019,266.480011,
07/05/2019,264.619995,
08/05/2019,264.140015,
08/05/2019,264.100006,
09/05/2019,261.940002,
09/05/2019,263.290009,
10/05/2019,262.369995,
10/05/2019,264.519989,
13/05/2019,259.369995,
13/05/2019,258.029999,
14/05/2019,258.98999,
14/05/2019,260.269989,
15/05/2019,258.630005,
15/05/2019,261.809998,
16/05/2019,262.470001,
16/05/2019,264.209991,
17/05/2019,261.890015,
17/05/2019,262.609985,
20/05/2019,260.899994,
20/05/2019,260.820007,
21/05/2019,262.5,
21/05/2019,263.029999,
22/05/2019,262.119995,
22/05/2019,262.309998,
23/05/2019,260.079987,
23/05/2019,259.23999,
24/05/2019,260.600006,
24/05/2019,259.690002,
28/05/2019,259.959991,
28/05/2019,257.359985,
29/05/2019,256.130005,
29/05/2019,255.589996,
30/05/2019,256.279999,
30/05/2019,256.299988,
31/05/2019,253.630005,
31/05/2019,252.869995,
03/06/2019,252.830002,
03/06/2019,252.119995,
04/06/2019,254.479996,
04/06/2019,257.670013,
05/06/2019,259.23999,
05/06/2019,259.850006,
06/06/2019,260.170013,
06/06/2019,261.540009,
07/06/2019,262.619995,
07/06/2019,264.149994,
10/06/2019,265.76001,
10/06/2019,265.390015,
11/06/2019,267.25,
11/06/2019,265.339996,
12/06/2019,265.119995,
12/06/2019,264.839996,
13/06/2019,265.820007,
13/06/2019,266.019989,
14/06/2019,265.709991,
14/06/2019,265.619995,
17/06/2019,265.940002,
17/06/2019,265.859985,
18/06/2019,267.649994,
18/06/2019,268.51001,
19/06/2019,268.73999,
19/06/2019,269.220001,
20/06/2019,271.940002,
20/06/2019,271.730011,
21/06/2019,271.529999,
21/06/2019,271.410004,
24/06/2019,271.589996,
24/06/2019,271.059998,
25/06/2019,271.100006,
25/06/2019,268.380005,
26/06/2019,269.299988,
26/06/2019,268.119995,
27/06/2019,267.48999,
27/06/2019,267.670013,
28/06/2019,268.700012,
28/06/2019,269.149994,
01/07/2019,272.459991,
01/07/2019,271.440002,
02/07/2019,271.470001,
02/07/2019,272.230011,
03/07/2019,272.910004,
03/07/2019,274.320007,
05/07/2019,273.140015,
05/07/2019,273.970001,
08/07/2019,272.790009,
08/07/2019,272.600006,
09/07/2019,271.399994,
09/07/2019,272.940002,
10/07/2019,274.019989,
10/07/2019,274.209991,
11/07/2019,274.869995,
11/07/2019,274.76001,
12/07/2019,275.390015,
12/07/2019,276.109985,
15/07/2019,276.529999,
15/07/2019,276.179993,
16/07/2019,276.119995,
16/07/2019,275.279999,
17/07/2019,275.279999,
17/07/2019,273.420013,
18/07/2019,272.910004,
18/07/2019,274.420013,
19/07/2019,275.519989,
19/07/2019,272.950012,
22/07/2019,273.320007,
22/07/2019,273.609985,
23/07/2019,274.709991,
23/07/2019,275.48999,
24/07/2019,274.779999,
24/07/2019,276.76001,
25/07/2019,276.410004,
25/07/2019,275.410004,
26/07/2019,276.200012,
26/07/2019,277.380005,
29/07/2019,277.230011,
29/07/2019,276.880005,
30/07/2019,275.450012,
30/07/2019,276.209991,
31/07/2019,276.390015,
31/07/2019,273.079987,
01/08/2019,273.279999,
01/08/2019,270.790009,
02/08/2019,269.890015,
02/08/2019,268.809998,
05/08/2019,264.570007,
05/08/2019,260.880005,
06/08/2019,262.529999,
06/08/2019,264.23999,
07/08/2019,261.160004,
07/08/2019,264.420013,
08/08/2019,266,
08/08/2019,269.579987,
09/08/2019,268.720001,
09/08/2019,267.700012,
12/08/2019,266.23999,
12/08/2019,264.559998,
13/08/2019,264.220001,
13/08/2019,268.660004,
14/08/2019,264.559998,
14/08/2019,260.570007,
15/08/2019,261.619995,
15/08/2019,261.390015,
16/08/2019,263.070007,
16/08/2019,265.220001,
19/08/2019,268.359985,
19/08/2019,268.480011,
20/08/2019,267.980011,
20/08/2019,266.399994,
21/08/2019,268.579987,
21/08/2019,268.559998,
22/08/2019,269.279999,
22/08/2019,268.459991,
23/08/2019,267.190002,
23/08/2019,261.570007,
26/08/2019,263.809998,
26/08/2019,264.470001,
27/08/2019,265.920013,
27/08/2019,263.429993,
28/08/2019,262.730011,
28/08/2019,265.26001,
29/08/2019,267.910004,
29/08/2019,268.709991,
30/08/2019,270.149994,
30/08/2019,268.600006,
03/09/2019,266.829987,
03/09/2019,267.109985,
04/09/2019,269.25,
04/09/2019,269.970001,
05/09/2019,272.570007,
05/09/2019,273.540009,
06/09/2019,273.929993,
06/09/2019,273.73999,
09/09/2019,274.799988,
09/09/2019,273.809998,
10/09/2019,273.109985,
10/09/2019,273.869995,
11/09/2019,274.149994,
11/09/2019,275.839996,
12/09/2019,276.709991,
12/09/2019,276.649994,
13/09/2019,277.209991,
13/09/2019,276.579987,
16/09/2019,275.380005,
16/09/2019,275.670013,
17/09/2019,275.459991,
17/09/2019,276.420013,
18/09/2019,276,
18/09/2019,276.589996,
19/09/2019,277,
19/09/2019,276.529999,
20/09/2019,277.179993,
20/09/2019,275.049988,
23/09/2019,274.589996,
23/09/2019,275.23999,
24/09/2019,276.309998,
24/09/2019,272.959991,
25/09/2019,273.079987,
25/09/2019,274.630005,
26/09/2019,273.339996,
26/09/2019,272.790009,
27/09/2019,273.559998,
27/09/2019,271.26001,
30/09/2019,271.820007,
30/09/2019,272.600006,
01/10/2019,273.440002,
01/10/2019,269.320007,
02/10/2019,267.730011,
02/10/2019,264.570007,
03/10/2019,264.350006,
03/10/2019,266.670013,
04/10/2019,267.450012,
04/10/2019,270.369995,
07/10/2019,269.559998,
07/10/2019,269.209991,
08/10/2019,267.279999,
08/10/2019,265.029999,
09/10/2019,267.040009,
09/10/2019,267.5,
10/10/2019,267.420013,
10/10/2019,269.320007,
11/10/2019,272.100006,
11/10/2019,272.130005,
14/10/2019,271.790009,
14/10/2019,271.880005,
15/10/2019,272.869995,
15/10/2019,274.51001,
16/10/2019,274.070007,
16/10/2019,274.079987,
17/10/2019,275.23999,
17/10/2019,274.820007,
18/10/2019,274.359985,
18/10/2019,273.690002,
21/10/2019,275.049988,
21/10/2019,275.600006,
22/10/2019,276.089996,
22/10/2019,274.630005,
23/10/2019,274.410004,
23/10/2019,275.440002,
24/10/2019,276.380005,
24/10/2019,275.890015,
25/10/2019,275.329987,
25/10/2019,277.040009,
28/10/2019,278.220001,
28/10/2019,278.649994,
29/10/2019,278.320007,
29/10/2019,278.470001,
30/10/2019,278.690002,
30/10/2019,279.450012,
31/10/2019,279.350006,
31/10/2019,278.549988,
01/11/2019,280.049988,
01/11/2019,281.200012,
04/11/2019,282.790009,
04/11/2019,282.320007,
05/11/2019,282.579987,
05/11/2019,281.959991,
06/11/2019,282.040009,
06/11/2019,282.109985,
07/11/2019,283.459991,
07/11/2019,283.109985,
08/11/2019,282.73999,
08/11/2019,283.799988,
11/11/2019,282.429993,
11/11/2019,283.25,
12/11/2019,283.579987,
12/11/2019,283.809998,
13/11/2019,282.829987,
13/11/2019,283.929993,
14/11/2019,283.640015,
14/11/2019,284.309998,
15/11/2019,285.640015,
15/11/2019,286.429993,
18/11/2019,286.179993,
18/11/2019,286.609985,
19/11/2019,287.23999,
19/11/2019,286.470001,
20/11/2019,285.910004,
20/11/2019,285.459991,
21/11/2019,285.519989,
21/11/2019,285.019989,
22/11/2019,285.75,
22/11/2019,285.649994,
25/11/2019,286.600006,
25/11/2019,287.820007,
26/11/2019,287.910004,
26/11/2019,288.399994,
27/11/2019,289.059998,
27/11/2019,289.76001,
29/11/2019,289.25,
29/11/2019,288.649994,
02/12/2019,289.029999,
02/12/2019,286.299988,
03/12/2019,283.519989,
03/12/2019,284.290009,
04/12/2019,285.410004,
04/12/2019,286.109985,
05/12/2019,286.829987,
05/12/2019,286.640015,
06/12/2019,288.579987,
06/12/2019,289.190002,
09/12/2019,288.869995,
09/12/2019,288.309998,
10/12/2019,288.309998,
10/12/2019,288.040009,
11/12/2019,288.450012,
11/12/2019,288.790009,
12/12/2019,288.850006,
12/12/2019,291.329987,
13/12/2019,291.089996,
13/12/2019,291.440002,
16/12/2019,293.26001,
16/12/2019,293.5,
17/12/2019,293.98999,
17/12/2019,293.559998,
18/12/2019,294.019989,
18/12/2019,293.579987,
19/12/2019,293.779999,
19/12/2019,294.799988,
20/12/2019,295.890015,
20/12/2019,296.299988,
23/12/2019,295.48999,
23/12/2019,295.160004,
24/12/2019,295.359985,
24/12/2019,295.160004,
26/12/2019,295.559998,
26/12/2019,296.670013,
27/12/2019,297.51001,
27/12/2019,296.670013,
30/12/2019,296.75,
30/12/2019,295.040009,
31/12/2019,294.529999,
31/12/2019,295.799988,
02/01/2020,297.290009,
02/01/2020,298.420013,
03/01/2020,295.220001,
03/01/2020,296.23999,
06/01/2020,294.420013,
06/01/2020,297.350006,
07/01/2020,296.820007,
07/01/2020,296.529999,
08/01/2020,296.709991,
08/01/2020,298.059998,
09/01/2020,299.730011,
09/01/2020,300.119995,
10/01/2020,300.73999,
10/01/2020,299.26001,
13/01/2020,299.910004,
13/01/2020,301.23999,
14/01/2020,300.890015,
14/01/2020,300.839996,
15/01/2020,300.809998,
15/01/2020,301.51001,
16/01/2020,302.940002,
16/01/2020,304.029999,
17/01/2020,304.769989,
17/01/2020,305.059998,
21/01/2020,304.079987,
21/01/2020,304.429993,
22/01/2020,305.309998,
22/01/2020,304.51001,
23/01/2020,303.839996,
23/01/2020,304.809998,
24/01/2020,305.420013,
24/01/2020,302.029999,
27/01/2020,296.839996,
27/01/2020,297.230011,
28/01/2020,298.700012,
28/01/2020,300.450012,
29/01/2020,301.779999,
29/01/2020,300.149994,
30/01/2020,298.040009,
30/01/2020,301.089996,
31/01/2020,300.440002,
31/01/2020,295.690002,
03/02/2020,297.119995,
03/02/2020,297.839996,
04/02/2020,301.5,
04/02/2020,302.429993,
05/02/2020,305.399994,
05/02/2020,305.850006,
06/02/2020,306.799988,
06/02/2020,306.890015,
07/02/2020,305.829987,
07/02/2020,305.329987,
10/02/2020,304.390015,
10/02/2020,307.519989,
11/02/2020,308.929993,
11/02/2020,308.079987,
12/02/2020,309.559998,
12/02/2020,310.059998,
13/02/2020,308.600006,
13/02/2020,309.76001,
14/02/2020,310.109985,
14/02/2020,310.279999,
18/02/2020,309.23999,
18/02/2020,309.429993,
19/02/2020,310.420013,
19/02/2020,310.920013,
20/02/2020,310.350006,
20/02/2020,309.700012,
21/02/2020,308.299988,
21/02/2020,306.48999,
24/02/2020,296.959991,
24/02/2020,296.23999,
25/02/2020,297.730011,
25/02/2020,287.339996,
26/02/2020,288.609985,
26/02/2020,286.070007,
27/02/2020,280.570007,
27/02/2020,273.390015,
28/02/2020,265.320007,
28/02/2020,271.73999,
02/03/2020,274,
02/03/2020,283.869995,
03/03/2020,284.339996,
03/03/2020,276.040009,
04/03/2020,281.230011,
04/03/2020,287.480011,
05/03/2020,280.299988,
05/03/2020,277.850006,
06/03/2020,269.320007,
06/03/2020,273.190002,
09/03/2020,253.889999,
09/03/2020,252.110001,
10/03/2020,260.480011,
10/03/2020,263.809998,
11/03/2020,256.660004,
11/03/2020,250.729996,
12/03/2020,234.940002,
12/03/2020,226.479996,
13/03/2020,240.660004,
13/03/2020,247.639999,
16/03/2020,222.850006,
16/03/2020,218.570007,
17/03/2020,223.75,
17/03/2020,232.880005,
18/03/2020,216.080002,
18/03/2020,220.149994,
19/03/2020,218.429993,
19/03/2020,220.339996,
20/03/2020,222.800003,
20/03/2020,210.740005,
23/03/2020,209.630005,
23/03/2020,204.270004,
24/03/2020,216.389999,
24/03/2020,223.75,
25/03/2020,225,
25/03/2020,226.619995,
26/03/2020,229.270004,
26/03/2020,240.240005,
27/03/2020,232.699997,
27/03/2020,232.860001,
30/03/2020,234.919998,
30/03/2020,240.389999,
31/03/2020,239.449997,
31/03/2020,236.820007,
01/04/2020,227.919998,
01/04/2020,226.149994,
02/04/2020,225.330002,
02/04/2020,231.440002,
03/04/2020,230.429993,
03/04/2020,228.020004,
06/04/2020,236.960007,
06/04/2020,243.529999,
07/04/2020,251.919998,
07/04/2020,243.660004,
08/04/2020,246.240005,
08/04/2020,251.929993,
09/04/2020,255.119995,
09/04/2020,255.669998,
13/04/2020,254.639999,
13/04/2020,253.190002,
14/04/2020,258.23999,
14/04/2020,260.920013,
15/04/2020,255.080002,
15/04/2020,255.240005,
16/04/2020,256.51001,
16/04/2020,256.529999,
17/04/2020,262.309998,
17/04/2020,263.609985,
20/04/2020,259.649994,
20/04/2020,258.859985,
21/04/2020,254.25,
21/04/2020,250.949997,
22/04/2020,255.830002,
22/04/2020,256.470001,
23/04/2020,257.75,
23/04/2020,256.420013,
24/04/2020,258,
24/04/2020,260.140015,
27/04/2020,262.01001,
27/04/2020,263.899994,
28/04/2020,267.480011,
28/04/2020,262.679993,
29/04/2020,267.980011,
29/04/2020,269.450012,
30/04/2020,268.079987,
30/04/2020,267.100006,
01/05/2020,262.140015,
01/05/2020,259.820007,
04/05/2020,257.920013,
04/05/2020,260.640015,
05/05/2020,263.450012,
05/05/2020,263.040009,
06/05/2020,264.709991,
06/05/2020,261.269989,
07/05/2020,264.450012,
07/05/2020,264.359985,
08/05/2020,267.529999,
08/05/2020,268.779999,
11/05/2020,266.779999,
11/05/2020,268.820007,
12/05/2020,269.980011,
12/05/2020,263.410004,
13/05/2020,262.869995,
13/05/2020,258.73999,
14/05/2020,256.329987,
14/05/2020,261.859985,
15/05/2020,259.540009,
15/05/2020,263.040009,
18/05/2020,269.320007,
18/05/2020,271.079987,
19/05/2020,270.609985,
19/05/2020,268.519989,
20/05/2020,271.920013,
20/05/2020,272.899994,
21/05/2020,272.799988,
21/05/2020,270.940002,
22/05/2020,270.76001,
22/05/2020,271.549988,
26/05/2020,277.529999,
26/05/2020,275.040009,
27/05/2020,277.779999,
27/05/2020,279.049988,
28/05/2020,280.029999,
28/05/2020,278.5,
29/05/2020,278.029999,
29/05/2020,279.75,
01/06/2020,279.070007,
01/06/2020,280.970001,
02/06/2020,281.790009,
02/06/2020,283.279999,
03/06/2020,285.200012,
03/06/2020,287.019989,
04/06/2020,286,
04/06/2020,286.290009,
05/06/2020,291.630005,
05/06/2020,293.609985,
08/06/2020,294.429993,
08/06/2020,297.170013,
09/06/2020,294.48999,
09/06/2020,295.059998,
10/06/2020,295.529999,
10/06/2020,293.220001,
11/06/2020,286.359985,
11/06/2020,276.320007,
